ID     dec  year mo dy hr name       allLat     allLon     midLat     midLon     firstLat   firstLon   lastLat    lastLon
200114 2000 2001 11  4  0 NOEL        38.017829 -49.835703  37.525464 -50.046900  34.375002 -50.375248  42.251783 -48.870249
200115 2000 2001 11 24  0 OLGA        29.562988 -59.125253  31.538644 -56.210307  29.600314 -49.901047  27.475061 -69.774938
200201 2000 2002  7 15  6 ARTHUR      47.036530 -58.108910  38.442266 -64.734627  36.614260 -69.435709  56.877155 -51.860336
200202 2000 2002  8  5  0 BERTHA      29.450234 -89.449630  29.450234 -89.449630  29.450234 -89.449630  29.450234 -89.449630
200203 2000 2002  8  6 18 CRISTOBAL   29.962262 -75.192875  29.906762 -75.042713  29.900075 -76.199498  30.081103 -74.056892
200204 2000 2002  8 29 18 DOLLY       15.635536 -46.230517  10.599481 -36.248744   9.928551 -34.023778  22.450166 -52.526284
200205 2000 2002  9  2  6 EDOUARD     30.093858 -79.393795  30.250655 -78.962988  30.375769 -79.225582  29.726298 -80.201142
200206 2000 2002  9  6  0 FAY         27.817814 -94.632643  27.817814 -94.632643  27.725359 -94.299954  27.875622 -94.949432
200207 2000 2002  9  8 18 GUSTAV      41.969124 -66.633215  40.648257 -68.074338  30.878056 -72.395178  56.379722 -51.208075
200208 2000 2002  9 12  6 HANNA       27.623840 -88.305154  27.914900 -88.927458  26.876418 -87.149987  28.600105 -89.101585
200209 2000 2002  9 18  6 ISIDORE     22.299792 -86.204656  22.018096 -85.925170  18.200483 -78.623027  29.700133 -90.078432
200210 2000 2002  9 18  6 JOSEPHINE   37.676474 -49.103638  38.258694 -48.349855  36.209257 -51.023842  38.930415 -47.394338
200211 2000 2002  9 21  6 KYLE        30.419310 -62.528621  28.187846 -57.587440  31.375317 -51.352177  34.302999 -77.559301
200212 2000 2002  9 23  0 LILI        19.077507 -75.660941  26.379920 -89.564528  12.308490 -57.623787  29.925496 -91.996414
200301 2000 2003  4 19  6 ANA         32.702483 -53.482431  31.439718 -66.661636  34.051428 -68.574432  34.911308 -27.594097
200302 2000 2003  6 29 12 BILL        26.957859 -91.029502  26.957859 -91.029502  25.250474 -91.095950  28.700874 -91.080396
200303 2000 2003  7  7 18 CLAUDETTE   22.286114 -85.686233  27.957176 -95.462885  13.842444 -63.544389  28.784882 -100.245033
200304 2000 2003  7 17  0 DANNY       38.744098 -51.357736  38.688834 -53.443965  33.901325 -55.943087  42.465556 -43.216287
200305 2000 2003  8 14 18 ERIKA       25.978180 -91.957366  25.628520 -95.027479  26.400486 -86.952882  25.384434 -96.780719
200306 2000 2003  8 28 12 FABIAN      28.402144 -53.247303  18.975064 -56.754555  15.184653 -39.073608  57.017156 -28.863537
200307 2000 2003  8 30 18 GRACE       26.826744 -94.415117  26.826744 -94.415117  26.826744 -94.415117  26.826744 -94.415117
200308 2000 2003  9  5  6 HENRI       28.033873 -84.567551  28.033873 -84.567551  28.033873 -84.567551  28.033873 -84.567551
200309 2000 2003  9  6  6 ISABEL      23.745044 -57.288251  21.436392 -54.422441  13.602655 -34.325808  37.833665 -78.282590
200310 2000 2003  9 25  0 JUAN        35.373185 -62.606917  35.352685 -62.969655  29.200160 -61.675874  44.701398 -63.588176
200311 2000 2003  9 27 18 KATE        36.501878 -44.095879  30.183494 -53.005693  22.475348 -44.151741  62.812412 -15.438905
200312 2000 2003  9 30 18 LARRY       19.869041 -93.637752  20.413217 -93.913358  21.000107 -92.825135  18.250044 -93.625165
200313 2000 2003 10 10 18 MINDY       21.370172 -70.589028  21.370172 -70.589028  20.477413 -70.044050  22.250926 -71.271245
200314 2000 2003 10 14 18 NICHOLAS    16.992882 -48.538677  15.138689 -47.434261  11.350758 -42.799212  25.032956 -54.165235
200315 2000 2003 12  4 18 ODETTE      20.753783 -67.224621  15.615372 -73.020101  13.750468 -75.025600  29.695976 -52.583597
200316 2000 2003 12  7 18 PETER       22.457483 -36.673272  20.985979 -37.329701  25.027775 -35.488980  21.450053 -37.075367
200401 2000 2004  8  1 18 ALEX        37.576909 -69.030829  38.826480 -66.182813  31.450085 -79.224934  45.256897 -46.682850
200402 2000 2004  8  9 12 BONNIE      25.082903 -89.246830  26.270242 -89.369119  22.977092 -88.673043  27.530966 -88.161542
200403 2000 2004  8 10  6 CHARLEY     22.822850 -77.058960  25.777394 -81.750603  14.312323 -68.613963  35.770434 -76.948540
200404 2000 2004  8 14  0 DANIELLE    21.882785 -35.266284  18.762441 -37.241843  13.054056 -26.148028  30.100104 -37.049747
200405 2000 2004  8 14 18 EARL        11.398696 -58.253522  11.398696 -58.253522  11.212286 -57.120376  11.611601 -59.446339
200406 2000 2004  8 25 18 FRANCES     22.107676 -64.381812  20.292389 -64.236449  12.130389 -42.171880  33.294005 -82.688513
200407 2000 2004  8 28  6 GASTON      40.985623 -66.262082  33.484103 -78.329724  31.350436 -78.649760  50.544791 -35.881400
200408 2000 2004  8 29 12 HERMINE     35.512914 -70.988465  34.657927 -70.999989  32.326610 -70.718097  38.700243 -71.281363
200409 2000 2004  9  3  6 IVAN        19.632086 -69.315898  17.832774 -78.556619   9.404293 -32.751165  28.280567 -91.340496
200410 2000 2004  9 14 12 JEANNE      24.609173 -71.743240  26.890671 -77.451897  16.851543 -63.723704  34.729593 -78.841985
200411 2000 2004  9 16 18 KARL        32.502496 -38.611329  19.715681 -47.097163  11.527453 -33.773558  64.745381   7.934632
200412 2000 2004  9 20 12 LISA        23.781906 -43.196561  39.667739 -41.945845  13.702364 -36.874387  43.225087 -34.585113
200413 2000 2004 10  8 18 MATTHEW     26.075330 -92.654976  25.421920 -93.186220  25.075917 -93.478486  27.126370 -91.853446
200414 2000 2004 10 10  0 NICOLE      33.304504 -64.586908  34.237396 -64.183299  31.151144 -66.121018  35.440002 -62.973950
200415 2000 2004 11 26  6 OTTO        29.089105 -46.883480  29.913269 -48.395472  26.852290 -42.151119  30.750122 -50.124202
200501 2000 2005  6  9  6 ARLENE      23.604481 -85.187598  25.342766 -85.654561  19.325036 -84.049442  28.301913 -86.766464
200502 2000 2005  6 29  0 BRET        20.401083 -96.498698  20.401083 -96.498698  20.401083 -96.498698  20.401083 -96.498698
200503 2000 2005  7  5  6 CINDY       28.001047 -90.056915  28.001047 -90.056915  26.900063 -90.349422  29.126393 -89.931853
200504 2000 2005  7  5 12 DENNIS      20.851882 -77.646268  20.618294 -78.806085  13.904049 -67.846073  29.276838 -86.663874
200505 2000 2005  7 12  0 EMILY       17.629774 -75.124813  16.855839 -78.812359  11.006119 -49.374989  24.853784 -98.223668
200506 2000 2005  7 22  0 FRANKLIN    34.172465 -68.590967  28.770530 -75.315845  26.475424 -76.448452  46.144901 -50.333545
200507 2000 2005  7 24  6 GERT        21.252732 -96.247495  21.252732 -96.247495  21.252732 -96.247495  21.252732 -96.247495
200508 2000 2005  8  3  6 HARVEY      37.467098 -52.069648  31.875796 -62.916745  30.502718 -67.755316  44.002714 -31.945654
200509 2000 2005  8  7 12 IRENE       31.676716 -61.895943  36.609312 -62.701615  21.029508 -46.620072  39.991365 -53.474294
200510 2000 2005  8 22 18 JOSE        19.668013 -95.799830  19.668013 -95.799830  19.668013 -95.799830  19.668013 -95.799830
200511 2000 2005  8 24 12 KATRINA     26.661852 -83.951035  26.433636 -87.804288  25.501830 -77.371474  31.825676 -89.232255
200512 2000 2005  8 31 12 LEE         29.550084 -50.250816  29.550084 -50.250816  29.550084 -50.250816  29.550084 -50.250816
200513 2000 2005  9  2 12 MARIA       40.163367 -46.445554  32.213313 -56.416799  21.902788 -50.645229  62.911418 -16.544630
200514 2000 2005  9  6  0 NATE        34.548699 -53.838885  32.066718 -60.904488  28.500018 -66.500047  43.821387 -29.681331
200515 2000 2005  9  7  6 OPHELIA     40.177697 -67.890199  31.475565 -76.163292  28.550159 -79.149269  62.734215  -6.748725
200516 2000 2005  9 17 18 PHILIPPE    19.464340 -56.630980  17.475566 -56.485711  14.175103 -55.199481  27.604342 -58.256751
200517 2000 2005  9 18 18 RITA        25.735215 -84.884675  24.861458 -87.140991  22.502476 -73.448549  31.050166 -93.948294
200518 2000 2005 10  2  6 STAN        19.621404 -91.668279  19.321983 -93.623740  20.030743 -88.721580  18.877145 -94.453756
200519 2000 2005 10  4 12 SUBTROP     39.298167 -25.377455  39.298167 -25.377455  38.215710 -25.925633  40.134359 -24.549823
200520 2000 2005 10  5  6 TAMMY       29.384429 -81.024856  29.384429 -81.024856  28.901899 -80.591653  29.903486 -81.364454
200521 2000 2005 10  8  6 VINCE       33.875925 -18.420789  33.896919 -18.596930  33.050210 -20.250284  34.742749 -15.910467
200522 2000 2005 10 17  6 WILMA       23.968073 -80.276333  17.142216 -82.532938  16.250027 -79.750230  44.288487 -56.180779
200523 2000 2005 10 22 18 ALPHA       17.554600 -70.194279  17.554600 -70.194279  17.554600 -70.194279  17.554600 -70.194279
200524 2000 2005 10 27  6 BETA        12.735086 -81.859053  13.358826 -82.629874  11.450003 -81.275040  13.125582 -83.325765
200525 2000 2005 11 15  6 GAMMA       15.896340 -81.171478  16.022010 -83.071377  15.301592 -76.041188  16.325065 -85.150147
200526 2000 2005 11 20 18 DELTA       27.585109 -35.103788  25.202236 -39.742798  28.805890 -41.733578  30.996105 -12.615614
200527 2000 2005 11 29  6 EPSILON     32.281752 -43.724235  34.035948 -37.253471  31.477884 -50.375516  28.427489 -38.330595
200528 2000 2005 12 30  6 ZETA        23.862658 -41.084107  24.951841 -38.866076  24.925677 -36.748088  22.451394 -47.547948
200601 2000 2006  6 11  0 ALBERTO     37.146171 -73.931597  26.230951 -86.506411  23.376217 -87.247177  52.474193 -37.089948
200602 2000 2006  7 17 12 NOT NAMED   41.814965 -62.790405  41.814965 -62.790405  41.814965 -62.790405  41.814965 -62.790405
200603 2000 2006  7 18 18 BERYL       38.965671 -70.891924  35.587685 -73.378094  34.125091 -73.523802  44.768472 -64.599192
200604 2000 2006  8  1  6 CHRIS       18.756361 -62.702279  18.359455 -61.813548  17.452152 -60.172500  20.028305 -65.322919
200605 2000 2006  8 23  0 DEBBY       20.129936 -36.798784  17.098888 -31.713217  16.231067 -30.241665  23.856047 -43.341275
200606 2000 2006  8 25 12 ERNESTO     24.878512 -75.784964  16.519134 -72.214468  14.153914 -67.672976  38.649999 -76.725365
200607 2000 2006  9  5  6 FLORENCE    38.478591 -50.609048  28.739657 -65.486167  17.177172 -47.348468  62.777731 -30.256901
200608 2000 2006  9 11 12 GORDON      37.005257 -43.896748  26.902888 -57.202444  21.601203 -57.247780  51.696965 -17.957066
200609 2000 2006  9 14  0 HELENE      30.477364 -43.627802  21.840223 -49.328091  13.432239 -34.571768  52.677423 -12.219228
200610 2000 2006  9 28  6 ISAAC       34.887982 -56.258583  31.955224 -59.117474  28.225392 -54.473266  47.826952 -50.244872
200701 2000 2007  5  6 12 ANDREA      31.830951 -76.265447  33.275588 -73.294160  34.527982 -72.743592  30.750276 -79.625377
200702 2000 2007  6  1 18 BARRY       32.758238 -79.271952  26.287135 -84.058815  25.002849 -84.684850  39.833411 -72.714341
200703 2000 2007  7 31  6 CHANTAL     55.702869 -39.157918  48.896892 -51.217146  39.868351 -63.059671  63.623627 -10.773160
200704 2000 2007  8 14 12 DEAN        16.535462 -68.112233  18.543885 -85.983774  11.881279 -40.874471  20.209999 -94.746256
200705 2000 2007  8 15 18 ERIN        30.109234 -96.305833  30.109234 -96.305833  28.732539 -95.981766  31.182411 -96.914273
200706 2000 2007  9  1  0 FELIX       13.589585 -72.977446  13.534337 -72.238913  12.206513 -61.949195  14.378603 -83.724451
200707 2000 2007  9  8  0 GABRIELLE   32.798459 -74.736340  33.503179 -75.457531  30.879253 -73.243044  34.750231 -76.125916
200708 2000 2007  9 12 12 HUMBERTO    29.285686 -94.308576  29.285686 -94.308576  28.600260 -94.826577  29.902022 -93.931058
200709 2000 2007  9 13  6 INGRID      15.128772 -49.722030  15.154935 -49.657612  14.226044 -47.723849  16.002579 -51.798600
200710 2000 2007  9 23  6 JERRY       37.201282 -45.941237  37.201282 -45.941237  36.450029 -46.249838  37.751776 -45.808928
200711 2000 2007  9 25  6 KAREN       12.929568 -44.595617  11.698055 -41.879468  10.652581 -38.649066  15.201498 -49.597538
200712 2000 2007  9 27 12 LORENZO     20.526569 -96.050152  20.526569 -96.050152  20.526569 -96.050152  20.526569 -96.050152
200713 2000 2007  9 29  6 MELISSA     15.101944 -28.598232  15.101944 -28.598232  15.101944 -28.598232  15.101944 -28.598232
200714 2000 2007 10 28 12 NOEL        31.797172 -72.418464  35.712568 -71.008146  17.000216 -71.973964  61.225855 -54.370210
200715 2000 2007 12 10 12 OLGA        18.648195 -67.493096  18.679701 -68.206262  18.382350 -63.999214  18.935993 -71.022467
200801 2000 2008  5 31  0 ARTHUR      18.001476 -88.615602  17.960906 -88.379046  17.875591 -88.174302  18.175692 -89.049791
200802 2000 2008  7  3 12 BERTHA      29.609785 -51.533823  20.399184 -51.559753  13.428972 -25.873049  54.205593 -32.527732
200803 2000 2008  7 19 12 CRISTOBAL   36.994988 -72.147252  36.013197 -73.494684  33.026067 -78.052792  42.405775 -62.444103
200804 2000 2008  7 20 12 DOLLY       23.794533 -92.978242  25.481120 -96.351282  19.279904 -85.290274  27.077369 -98.746032
200805 2000 2008  8  4  0 EDOUARD     28.728238 -91.611759  28.812170 -92.059292  28.153094 -89.849473  29.280349 -93.393353
200806 2000 2008  8 15 18 FAY         25.361630 -79.651405  26.513371 -81.255620  18.656035 -70.823998  30.002208 -84.897807
200807 2000 2008  8 25 12 GUSTAV      21.188434 -79.317289  21.399807 -82.158693  16.051447 -70.747358  30.179137 -91.764716
200808 2000 2008  8 28 12 HANNA       27.285651 -69.779534  22.075532 -72.402790  20.578311 -60.047885  47.081618 -57.636929
200809 2000 2008  9  1 12 IKE         25.996588 -72.258582  22.046988 -54.046596  17.706735 -40.596943  44.314503 -79.043181
200810 2000 2008  9  2  6 JOSEPHINE   14.188980 -29.712597  13.447437 -26.696544  13.127611 -24.748572  15.450707 -34.199209
200811 2000 2008  9 25  6 KYLE        34.004736 -67.706920  38.462139 -68.145643  22.875811 -68.627706  47.482281 -63.175085
200812 2000 2008  9 26  0 LAURA       43.885758 -42.380544  37.177400 -37.920886  37.600712 -35.379702  56.740839 -33.544199
200813 2000 2008 10  6 12 MARCO       19.542707 -95.157902  19.542707 -95.157902  19.451830 -94.823306  19.701557 -95.524160
200814 2000 2008 10 12 12 NANA        16.376211 -38.049227  16.376211 -38.049227  16.376211 -38.049227  16.376211 -38.049227
200815 2000 2008 10 14  0 OMAR        21.500398 -61.945732  17.937087 -64.090005  14.225177 -69.199724  32.553968 -51.784019
200816 2000 2008 11  6  6 PALOMA      18.471351 -80.431937  19.593113 -79.820985  15.775027 -81.950413  20.800544 -78.076050
200901 2000 2009  8 12 12 ANA         14.510147 -44.855571  14.510147 -44.855571  14.465024 -40.349203  14.432185 -50.024678
200902 2000 2009  8 15 18 BILL        28.889793 -51.484524  17.460046 -53.573003  11.477536 -36.073639  51.889018 -21.217388
200903 2000 2009  8 16 12 CLAUDETTE   29.402925 -85.417613  29.402925 -85.417613  29.402925 -85.417613  29.402925 -85.417613
200904 2000 2009  8 26 12 DANNY       27.766917 -73.040372  26.237594 -71.623291  25.651320 -70.945285  29.950895 -75.123586
200905 2000 2009  9  1 18 ERIKA       16.498003 -60.401269  16.498003 -60.401269  16.602275 -58.525693  16.377034 -62.274634
200906 2000 2009  9  8  0 FRED        15.065726 -32.227176  13.395425 -31.414868  11.778465 -27.349616  17.575155 -33.824969
200907 2000 2009  9 27 18 GRACE       42.051934 -30.047344  42.051934 -30.047344  45.005597 -42.086242  48.964696 -13.324310
200908 2000 2009 10  6  6 HENRI       18.019792 -54.972219  18.019792 -54.972219  17.180885 -52.594155  18.829257 -57.372227
200909 2000 2009 11  4 12 IDA         19.724318 -85.227253  23.005200 -86.559230  12.025556 -82.549049  29.225296 -88.476665
201001 2010 2010  6 26  6 ALEX        20.878210 -92.475968  23.627534 -97.061303  17.078711 -86.598024  23.755141 -98.979548
201002 2010 2010  7 23  0 BONNIE      23.907774 -77.791655  23.907774 -77.791655  23.907774 -77.791655  23.907774 -77.791655
201003 2010 2010  8  3  6 COLIN       22.529778 -61.406526  24.534116 -65.557436  14.870455 -50.711933  28.950248 -66.275712
201004 2010 2010  8 22  6 DANIELLE    30.351343 -46.204975  26.896591 -59.195133  12.802049 -34.421852  52.151384 -20.584113
201005 2010 2010  8 25 12 EARL        26.604278 -57.880241  28.108992 -73.381995  14.606744 -32.173223  53.185009 -55.190456
201006 2010 2010  8 30 18 FIONA       21.479401 -60.747521  19.361129 -61.616639  15.616028 -51.244227  29.077180 -66.183788
201007 2010 2010  9  1 12 GASTON      12.800570 -35.549782  12.800570 -35.549782  12.800570 -35.549782  12.800570 -35.549782
201008 2010 2010  9  6  6 HERMINE     25.290386 -96.947479  25.290386 -96.947479  23.427096 -96.093028  27.050901 -97.892290
201009 2010 2010  9  8 12 IGOR        26.285391 -50.887071  18.730655 -53.106374  13.825621 -23.974908  56.126629 -49.948491
201010 2010 2010  9 12 18 JULIA       24.446472 -38.892232  17.835756 -32.004298  13.778056 -23.697214  34.480097 -44.549602
201011 2010 2010  9 14 18 KARL        19.097956 -91.147570  19.449912 -94.802444  18.306212 -85.648772  19.301867 -96.001918
201012 2010 2010  9 21  0 LISA        19.364105 -29.380067  20.262711 -27.959487  17.400056 -31.725286  23.575171 -28.648417
201013 2010 2010  9 23 18 MATTHEW     14.781490 -81.948077  14.781490 -81.948077  14.031828 -78.574158  15.481831 -85.344636
201014 2010 2010  9 28 12 NICOLE      23.107083 -80.881821  21.281562 -82.102500  21.125829 -82.376665  25.376240 -79.307653
201015 2010 2010 10  6 12 OTTO        34.411110 -47.041199  27.172529 -61.871119  23.050111 -68.099593  37.125158 -22.472551
201016 2010 2010 10 11  6 PAULA       19.398639 -84.677099  18.401646 -85.317975  15.401106 -83.472352  22.629479 -83.802141
201017 2010 2010 10 21 12 RICHARD     16.423274 -83.908261  16.980507 -87.209397  16.225028 -80.550031  17.327572 -88.673583
201018 2010 2010 10 29  0 SHARY       31.401445 -61.994791  31.401445 -61.994791  28.605082 -64.811575  34.137652 -59.001114
201019 2010 2010 10 29 12 TOMAS       20.229951 -66.661573  13.320940 -61.194239  11.302952 -57.195005  37.577523 -54.129511
